image,path,label
X51005757290_jpg.rf.d39e3bc05584baac823c73c07e41c323.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005757290_jpg.rf.d39e3bc05584baac823c73c07e41c323.jpg,train
X51005663279_jpg.rf.aeecebc280cd715e55fdd2b8f848ee3e.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005663279_jpg.rf.aeecebc280cd715e55fdd2b8f848ee3e.jpg,train
X51005568899_jpg.rf.b4dcdb6c240c58742754e88993e4456d.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568899_jpg.rf.b4dcdb6c240c58742754e88993e4456d.jpg,train
WhatsApp-Image-2026-05-14-at-00-10-34_jpeg.rf.e04c9c4d88b3b2668484b863c2f1693f.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/WhatsApp-Image-2026-05-14-at-00-10-34_jpeg.rf.e04c9c4d88b3b2668484b863c2f1693f.jpg,train
IMG20260513031604-1-_jpg.rf.7211f906b5a779bd392035052aea53c7.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/IMG20260513031604-1-_jpg.rf.7211f906b5a779bd392035052aea53c7.jpg,train
X51005447852_jpg.rf.03aa08f1caeafe0154fc47773f97dd8f.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005447852_jpg.rf.03aa08f1caeafe0154fc47773f97dd8f.jpg,train
X51005722699_jpg.rf.4341d03906ca47961c39a7beb0f83d11.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005722699_jpg.rf.4341d03906ca47961c39a7beb0f83d11.jpg,train
X51005568889_jpg.rf.1fd044d830a815c41f374917031315fe.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568889_jpg.rf.1fd044d830a815c41f374917031315fe.jpg,train
WhatsApp-Image-2026-05-14-at-00-10-42_jpeg.rf.0d93a029facdc60d1411c8d97d1748ec.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/WhatsApp-Image-2026-05-14-at-00-10-42_jpeg.rf.0d93a029facdc60d1411c8d97d1748ec.jpg,train
X51005745214_jpg.rf.923d8585f4705bb7de0c56b311f9881e.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005745214_jpg.rf.923d8585f4705bb7de0c56b311f9881e.jpg,train
X51005719874_jpg.rf.04dde43c53f147cad37f73111693bd78.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005719874_jpg.rf.04dde43c53f147cad37f73111693bd78.jpg,train
X51005685357_jpg.rf.d7251f2dd49dca6fa62cef1817131195.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005685357_jpg.rf.d7251f2dd49dca6fa62cef1817131195.jpg,train
X51005663274_jpg.rf.0952f8ef4817ec9c385e55fe79cadfb3.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005663274_jpg.rf.0952f8ef4817ec9c385e55fe79cadfb3.jpg,train
X51005715456_jpg.rf.89a5d01fd6430ea1f379d90810987e69.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005715456_jpg.rf.89a5d01fd6430ea1f379d90810987e69.jpg,train
X51005719898_jpg.rf.f3fb4eefbc67ba9241294103ab3ada77.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005719898_jpg.rf.f3fb4eefbc67ba9241294103ab3ada77.jpg,train
Screenshot_2026-05-13-23-58-49-49_80570b5d52bfa51b3316d695d584b313_jpg.rf.0aed3c0e4fe7cdd85e244fcda74bbeaf.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/Screenshot_2026-05-13-23-58-49-49_80570b5d52bfa51b3316d695d584b313_jpg.rf.0aed3c0e4fe7cdd85e244fcda74bbeaf.jpg,train
X51005717526_jpg.rf.f39432c5aeca0faf6d491161cd645db6.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005717526_jpg.rf.f39432c5aeca0faf6d491161cd645db6.jpg,train
X51005757323_jpg.rf.6aa9ee58bfbce6b29881c5c5611bd809.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005757323_jpg.rf.6aa9ee58bfbce6b29881c5c5611bd809.jpg,train
X51005757282_jpg.rf.b158a5aea24269e4b6a6fa2f7670b367.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005757282_jpg.rf.b158a5aea24269e4b6a6fa2f7670b367.jpg,train
X51005711403_jpg.rf.b57b4016c0fdf33af2c6b5110d4f15b7.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005711403_jpg.rf.b57b4016c0fdf33af2c6b5110d4f15b7.jpg,train
X51005757324_jpg.rf.e6cfc8106b6799cae464ede9593b05cb.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005757324_jpg.rf.e6cfc8106b6799cae464ede9593b05cb.jpg,train
X51005745188_jpg.rf.56f917c6335ea6a49849319bc7962c03.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005745188_jpg.rf.56f917c6335ea6a49849319bc7962c03.jpg,train
X51005757243_jpg.rf.f202f1464fbc51d888cc1760e16052f1.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005757243_jpg.rf.f202f1464fbc51d888cc1760e16052f1.jpg,train
X51005745187_jpg.rf.30d0d9a5503aa7d1b3e31b6ebc2ea532.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005745187_jpg.rf.30d0d9a5503aa7d1b3e31b6ebc2ea532.jpg,train
download-5-_jpg.rf.05330a9aa780e03e7379909f7215997c.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/download-5-_jpg.rf.05330a9aa780e03e7379909f7215997c.jpg,train
X51005719864_jpg.rf.7e0cc7a2c9531feec38601be782e36d8.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005719864_jpg.rf.7e0cc7a2c9531feec38601be782e36d8.jpg,train
X51005676549_jpg.rf.dd9504d9a8e837222bd8245dea8db652.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005676549_jpg.rf.dd9504d9a8e837222bd8245dea8db652.jpg,train
IMG_20260505_181314_jpg.rf.972d95f930c91cb7cf2b59c1b651e17d.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/IMG_20260505_181314_jpg.rf.972d95f930c91cb7cf2b59c1b651e17d.jpg,train
X51005447841_jpg.rf.82efb729019af43df0230b54e60848d6.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005447841_jpg.rf.82efb729019af43df0230b54e60848d6.jpg,train
IMG20260507212213_jpg.rf.3ab41cd5d098e59343650e340f71318a.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/IMG20260507212213_jpg.rf.3ab41cd5d098e59343650e340f71318a.jpg,train
Screenshot_2026-05-14-00-02-43-95_f69139cffc4d135a71392e13634f144a_jpg.rf.1a135c04615b801e2e63ce5221ef37af.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/Screenshot_2026-05-14-00-02-43-95_f69139cffc4d135a71392e13634f144a_jpg.rf.1a135c04615b801e2e63ce5221ef37af.jpg,train
X51005677332_jpg.rf.d5bdf4f9305e6fb0b0e03451cc47642c.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005677332_jpg.rf.d5bdf4f9305e6fb0b0e03451cc47642c.jpg,train
X51005568855_jpg.rf.c1c2ea505762543cab4334f5ecc8f132.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568855_jpg.rf.c1c2ea505762543cab4334f5ecc8f132.jpg,train
X51005587267_jpg.rf.1820426f122027f5a0816e0380ea5b1f.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005587267_jpg.rf.1820426f122027f5a0816e0380ea5b1f.jpg,train
Screenshot_2026-05-13-23-53-43-56_80570b5d52bfa51b3316d695d584b313_jpg.rf.aa0c1edaf64b7136cb79438bf392dad2.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/Screenshot_2026-05-13-23-53-43-56_80570b5d52bfa51b3316d695d584b313_jpg.rf.aa0c1edaf64b7136cb79438bf392dad2.jpg,train
X51005806695_jpg.rf.24de7b1a558fdb3bcb8ce8a6c02e0e1c.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005806695_jpg.rf.24de7b1a558fdb3bcb8ce8a6c02e0e1c.jpg,train
X51005712017_jpg.rf.a3ae9cf567d4ca905aef4c02ffc4490b.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005712017_jpg.rf.a3ae9cf567d4ca905aef4c02ffc4490b.jpg,train
X51005676543_jpg.rf.f6fdc91caaffff0aa017fcd0d2d386ae.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005676543_jpg.rf.f6fdc91caaffff0aa017fcd0d2d386ae.jpg,train
20260507_155458_jpg.rf.0b96da501b12f92d9497b22d4abeb758.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/20260507_155458_jpg.rf.0b96da501b12f92d9497b22d4abeb758.jpg,train
X51005724554_jpg.rf.b69bce81cc48239469d02a44a071adfb.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005724554_jpg.rf.b69bce81cc48239469d02a44a071adfb.jpg,train
WhatsApp-Image-2026-05-14-at-00-10-32_jpeg.rf.1a54f92ce6ddd42566a2223954219762.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/WhatsApp-Image-2026-05-14-at-00-10-32_jpeg.rf.1a54f92ce6ddd42566a2223954219762.jpg,train
X51005677333_jpg.rf.d680156b9d1a53800526719984f79053.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005677333_jpg.rf.d680156b9d1a53800526719984f79053.jpg,train
X51005568866_jpg.rf.b3a84dc8b1f00a738c4b3243b2f8f88d.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568866_jpg.rf.b3a84dc8b1f00a738c4b3243b2f8f88d.jpg,train
X51005568881_jpg.rf.415b2cf8f23102d4bfc2f2c0ed47665b.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568881_jpg.rf.415b2cf8f23102d4bfc2f2c0ed47665b.jpg,train
X51005444045_jpg.rf.a3efb642504d4e9d57d0471c135e3f0b.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005444045_jpg.rf.a3efb642504d4e9d57d0471c135e3f0b.jpg,train
X51005705760_jpg.rf.478cb26df2a90b9beaa91f8625602d50.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005705760_jpg.rf.478cb26df2a90b9beaa91f8625602d50.jpg,train
X51005711441_jpg.rf.71db4e7bd0b9a4738b65145d33b061f0.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005711441_jpg.rf.71db4e7bd0b9a4738b65145d33b061f0.jpg,train
X51005663297_jpg.rf.f1b557d7c92976dd605f9051fce16cab.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005663297_jpg.rf.f1b557d7c92976dd605f9051fce16cab.jpg,train
X51005757353_jpg.rf.5afed8bf5c3fad5f82279462aec1b5cc.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005757353_jpg.rf.5afed8bf5c3fad5f82279462aec1b5cc.jpg,train
IMG_20260505_181513_761_jpg.rf.4b77d2d456462f8d9b767b9c18e88f33.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/IMG_20260505_181513_761_jpg.rf.4b77d2d456462f8d9b767b9c18e88f33.jpg,train
WhatsApp-Image-2026-05-14-at-00-10-40_jpeg.rf.ebb9d0e6ef012d1ae478723bf2cac94f.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/WhatsApp-Image-2026-05-14-at-00-10-40_jpeg.rf.ebb9d0e6ef012d1ae478723bf2cac94f.jpg,train
X51005719906_jpg.rf.160dca1a1b5516872eeab391facf6ec5.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005719906_jpg.rf.160dca1a1b5516872eeab391facf6ec5.jpg,train
WhatsApp-Image-2026-04-28-at-18-17-33-1-_jpeg.rf.c894f785a66d0439e044783ca9433acb.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/WhatsApp-Image-2026-04-28-at-18-17-33-1-_jpeg.rf.c894f785a66d0439e044783ca9433acb.jpg,train
X51005757286_jpg.rf.f99126244438f66b1b26252580ea406f.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005757286_jpg.rf.f99126244438f66b1b26252580ea406f.jpg,train
X51005724629_jpg.rf.5de963adf521b1bc10fe3a020930e60f.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005724629_jpg.rf.5de963adf521b1bc10fe3a020930e60f.jpg,train
X51005724624_jpg.rf.9cafca2803a2a16ace8790395d85f42d.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005724624_jpg.rf.9cafca2803a2a16ace8790395d85f42d.jpg,train
X51005568898_jpg.rf.01b8b9de77ee7d0c60664e711f131f04.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568898_jpg.rf.01b8b9de77ee7d0c60664e711f131f04.jpg,train
IMG-20260508-WA0174_jpg.rf.5152c842a5e1b49efc172af90536beea.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/IMG-20260508-WA0174_jpg.rf.5152c842a5e1b49efc172af90536beea.jpg,train
X51005711446_jpg.rf.7bf58b69a7e985905237939b12979ec9.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005711446_jpg.rf.7bf58b69a7e985905237939b12979ec9.jpg,train
download-9-_jpg.rf.1c57f6912e42a8e857bb5eb218cadbf2.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/download-9-_jpg.rf.1c57f6912e42a8e857bb5eb218cadbf2.jpg,train
X51005719905_jpg.rf.063e27b14b4cdecd726f049dc93d5c49.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005719905_jpg.rf.063e27b14b4cdecd726f049dc93d5c49.jpg,train
X51005676537_jpg.rf.6161e2dae92f237a93922f0050a7ccba.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005676537_jpg.rf.6161e2dae92f237a93922f0050a7ccba.jpg,train
X51005724552_jpg.rf.0ac35a5582a480cdd4ab122b0a9f5ebb.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005724552_jpg.rf.0ac35a5582a480cdd4ab122b0a9f5ebb.jpg,train
X51005711453_jpg.rf.54f54f743c3372edfd285eff17e290ad.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005711453_jpg.rf.54f54f743c3372edfd285eff17e290ad.jpg,train
X51005757273_jpg.rf.c1aa8035995ed8b1e0865953be49199e.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005757273_jpg.rf.c1aa8035995ed8b1e0865953be49199e.jpg,train
X51005663276_jpg.rf.ee5b585c87cbfa0e88bf8ac04f353c4a.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005663276_jpg.rf.ee5b585c87cbfa0e88bf8ac04f353c4a.jpg,train
X51005453729_jpg.rf.9d41fd0b5641656c5608c633ab5df6ce.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005453729_jpg.rf.9d41fd0b5641656c5608c633ab5df6ce.jpg,train
X51005705804_jpg.rf.4a755f8cc7841b3b0b1f89808d16b406.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005705804_jpg.rf.4a755f8cc7841b3b0b1f89808d16b406.jpg,train
X51005745298_jpg.rf.bd51590d7edda9caddfa15313ae90c1d.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005745298_jpg.rf.bd51590d7edda9caddfa15313ae90c1d.jpg,train
X51005711401_jpg.rf.d490589b9238ad12079c35f61e42ae3d.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005711401_jpg.rf.d490589b9238ad12079c35f61e42ae3d.jpg,train
X51005745213_jpg.rf.60e81395f245007bab19476364cedd2f.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005745213_jpg.rf.60e81395f245007bab19476364cedd2f.jpg,train
X51005663307_jpg.rf.4f6b1ac853c1729b18b788ba20a60270.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005663307_jpg.rf.4f6b1ac853c1729b18b788ba20a60270.jpg,train
X51005763958_jpg.rf.5ba360fc2ef625db59046a27edb21ccf.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005763958_jpg.rf.5ba360fc2ef625db59046a27edb21ccf.jpg,train
X51005676539_jpg.rf.e35a0e78b85fcd12eb14c3fd6b23f5fb.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005676539_jpg.rf.e35a0e78b85fcd12eb14c3fd6b23f5fb.jpg,train
X51005719882_jpg.rf.486600543595a66d84c2a091b9d188ae.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005719882_jpg.rf.486600543595a66d84c2a091b9d188ae.jpg,train
X51005711444_jpg.rf.4b3ae874cc5c5de80c9138f2e0d31d13.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005711444_jpg.rf.4b3ae874cc5c5de80c9138f2e0d31d13.jpg,train
X51005605287_jpg.rf.30f65dc5e07824d1f876890106afb70f.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005605287_jpg.rf.30f65dc5e07824d1f876890106afb70f.jpg,train
Screenshot_2026-05-14-00-03-52-94_f69139cffc4d135a71392e13634f144a_jpg.rf.5d3aeaf3cdd4fbfcf462fb4aeb92afda.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/Screenshot_2026-05-14-00-03-52-94_f69139cffc4d135a71392e13634f144a_jpg.rf.5d3aeaf3cdd4fbfcf462fb4aeb92afda.jpg,train
download_jpg.rf.0fac51189a53cc6adc1df5508a7885fd.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/download_jpg.rf.0fac51189a53cc6adc1df5508a7885fd.jpg,train
IMG_20260505_180956_jpg.rf.14cd6c8fc9203e40cc16524efc8a7f9d.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/IMG_20260505_180956_jpg.rf.14cd6c8fc9203e40cc16524efc8a7f9d.jpg,train
X51005715455_jpg.rf.d9236593ad10e27f9170f2d2d4f789ae.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005715455_jpg.rf.d9236593ad10e27f9170f2d2d4f789ae.jpg,train
X51005676534_jpg.rf.7e4a20994ecb4d992c3186d3d9365c07.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005676534_jpg.rf.7e4a20994ecb4d992c3186d3d9365c07.jpg,train
X51005757294_jpg.rf.97808d4ad3ec25f255be6cd073bfbf6e.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005757294_jpg.rf.97808d4ad3ec25f255be6cd073bfbf6e.jpg,train
X51005745296_jpg.rf.8cc2aea8b6b0e713662307f294bc670e.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005745296_jpg.rf.8cc2aea8b6b0e713662307f294bc670e.jpg,train
X51005663298_jpg.rf.b85ed13465c7789671441d0c1697a97c.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005663298_jpg.rf.b85ed13465c7789671441d0c1697a97c.jpg,train
X51005677331_jpg.rf.22170e5c7e5b48906b25b0a0d4dfd43a.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005677331_jpg.rf.22170e5c7e5b48906b25b0a0d4dfd43a.jpg,train
X51005447853_jpg.rf.b8228a6574b63ef6c5480af5b05f721b.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005447853_jpg.rf.b8228a6574b63ef6c5480af5b05f721b.jpg,train
X51005764031_jpg.rf.34d0ba8f50710d37cd068251bdf51f71.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005764031_jpg.rf.34d0ba8f50710d37cd068251bdf51f71.jpg,train
X51005568885_jpg.rf.ee74ed6c8d45ec1988baec9d728ad2f5.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568885_jpg.rf.ee74ed6c8d45ec1988baec9d728ad2f5.jpg,train
TERLARIS-Kertas-Struk-Thermal-EDC-10Roll-57x40-13-Merk-Otani_jpg.rf.a42c8339ee9615a65792fe479453d931.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/TERLARIS-Kertas-Struk-Thermal-EDC-10Roll-57x40-13-Merk-Otani_jpg.rf.a42c8339ee9615a65792fe479453d931.jpg,train
X51005675099_jpg.rf.bd6f12e166c790eff5821fce39ec5e99.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005675099_jpg.rf.bd6f12e166c790eff5821fce39ec5e99.jpg,train
X51005715007_jpg.rf.88fcc9d24417fe042034b131672c2df0.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005715007_jpg.rf.88fcc9d24417fe042034b131672c2df0.jpg,train
X51005568900_jpg.rf.f7dac536c80e619f4a4faff4b941aea2.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568900_jpg.rf.f7dac536c80e619f4a4faff4b941aea2.jpg,train
list-gacoan_jpg.rf.69110400f5af4ac8af4050fd1df1149e.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/list-gacoan_jpg.rf.69110400f5af4ac8af4050fd1df1149e.jpg,train
X51005757349_jpg.rf.0b2a0ffceb168e11628370f096c7256d.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005757349_jpg.rf.0b2a0ffceb168e11628370f096c7256d.jpg,train
X51005568890_jpg.rf.d2e14c4b3445c8a7dc1425030a6b6be6.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568890_jpg.rf.d2e14c4b3445c8a7dc1425030a6b6be6.jpg,train
WhatsApp-Image-2026-05-14-at-00-10-43-1-_jpeg.rf.83086763934e904a92993a7c644f433a.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/WhatsApp-Image-2026-05-14-at-00-10-43-1-_jpeg.rf.83086763934e904a92993a7c644f433a.jpg,train
X51005677337_jpg.rf.b9354821be661819ba539caccf75ed34.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005677337_jpg.rf.b9354821be661819ba539caccf75ed34.jpg,train
X51005719904_jpg.rf.8162b3ae236fe4804b0b5b168b8e3f8e.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005719904_jpg.rf.8162b3ae236fe4804b0b5b168b8e3f8e.jpg,train
X51005746206_jpg.rf.dd4a4ba9a0601aa6e1774e3c0bf9c459.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005746206_jpg.rf.dd4a4ba9a0601aa6e1774e3c0bf9c459.jpg,train
